,Num_block,Block_ID,Trial_ID,Resp_loc,Resp_conf,Correct,RT_resp,RT_conf,Wager,N,x_mean,Sub_ID
264,0.0,2.0,115.0,67.875,8.0,1.0,1.219824729996617,1.1859610510000493,10.0,6.0,65.77165099871523,9
265,0.0,2.0,116.0,86.875,2.25,1.0,1.7029825479985448,0.6346873409929685,13.0,2.0,87.31235526376486,9
266,0.0,2.0,117.0,31.125,12.25,1.0,0.9695548190065892,0.653061446006177,8.0,4.0,31.61963708769702,9
267,0.0,2.0,118.0,34.875,7.0,1.0,1.403398483991623,0.6532256149948807,11.0,5.0,32.43405843103058,9
268,0.0,2.0,119.0,46.375,8.25,1.0,0.8003959339985158,0.5343856699910248,10.0,4.0,45.86493019725741,9
269,0.0,2.0,120.0,36.5,14.0,1.0,0.9021576610102784,0.6365142969880253,7.0,5.0,32.74801403430776,9
270,0.0,2.0,121.0,34.375,12.0,0.0,1.6201572560094064,0.6860045089997584,0.0,3.0,42.002201676741244,9
271,0.0,2.0,122.0,69.25,9.5,1.0,1.4208993730135262,0.5509097989997827,9.0,3.0,67.58290921577573,9
272,0.0,2.0,123.0,8.875,6.5,1.0,1.287061167997308,0.5360307920054765,11.0,3.0,7.738356466951513,9
273,0.0,2.0,124.0,52.0,12.0,1.0,0.9358745890058344,0.569321212999057,8.0,5.0,55.215810950263815,9
274,0.0,2.0,125.0,38.625,7.75,1.0,1.5860769269929733,1.0857694699952845,10.0,3.0,35.601975717390474,9
275,0.0,2.0,126.0,39.875,31.25,1.0,1.386256213998422,0.6022950240003411,3.0,4.0,48.88153308072727,9
276,0.0,2.0,127.0,83.5,6.5,1.0,1.8888263560074847,0.9506833380000899,11.0,2.0,82.16549837003842,9
277,0.0,2.0,128.0,73.125,8.25,0.0,0.935186803995748,0.6851271960040322,0.0,3.0,68.34867088553044,9
278,0.0,2.0,129.0,39.375,20.0,1.0,0.7196585750061786,0.6317739689984592,6.0,4.0,37.39502649753837,9
279,0.0,2.0,130.0,24.625,6.0,1.0,0.9530275639990577,0.5684419369936222,11.0,4.0,22.28089049978888,9
280,0.0,2.0,131.0,61.875,12.75,0.0,1.4203333949990338,0.6193237529951148,0.0,5.0,71.58722943850952,9
281,0.0,2.0,132.0,58.75,9.5,1.0,1.1022918690141523,0.5688107370078797,9.0,4.0,59.86095887072297,9
282,0.0,2.0,133.0,37.625,8.25,1.0,1.30551746400306,1.6365717070002574,10.0,6.0,35.884030036593366,9
283,0.0,2.0,134.0,32.5,8.5,0.0,0.9688103840016993,0.46988734700425994,0.0,4.0,39.85000084571928,9
284,0.0,2.0,135.0,69.0,10.25,1.0,0.9524135169922374,0.8026914049987681,9.0,3.0,65.1644600783611,9
285,0.0,2.0,136.0,72.25,10.0,1.0,0.8854520739987493,0.837505591000081,9.0,6.0,70.16729457275679,9
286,0.0,2.0,137.0,28.0,9.25,0.0,1.2184716680058045,0.6869465560012031,0.0,3.0,21.386533478747648,9
287,0.0,2.0,138.0,71.0,6.25,1.0,1.535139853003784,0.7165193440014264,11.0,2.0,69.55367424191957,9
288,0.0,2.0,139.0,56.875,11.25,1.0,1.0528963869874133,0.5349820519913919,9.0,4.0,61.12378038933883,9
289,0.0,2.0,140.0,46.0,17.25,1.0,0.918279302000883,1.1867850319977151,6.0,4.0,53.69522474313926,9
290,0.0,2.0,141.0,48.125,9.5,1.0,1.3523551670077723,0.6357578249881044,9.0,4.0,47.175875030119656,9
291,0.0,2.0,142.0,50.875,49.75,1.0,0.8691700530034723,2.2885169180080993,1.0,3.0,62.858654588236426,9
292,0.0,2.0,143.0,37.125,13.0,1.0,1.1874466330045834,0.7689462849957636,8.0,6.0,38.29453444383288,9
293,0.0,2.0,144.0,28.375,25.25,1.0,1.2865766719914973,1.1704743089940166,4.0,6.0,28.294896402556134,9
294,0.0,2.0,145.0,50.25,20.25,1.0,1.873309139002231,0.669057758001145,5.0,5.0,49.11686979409209,9
295,0.0,2.0,146.0,66.625,16.75,1.0,0.9190241699980106,0.7683162239991361,6.0,5.0,64.08795184487924,9
296,0.0,2.0,147.0,49.875,10.0,1.0,1.6356376760086277,1.0691004560067086,9.0,2.0,49.91646887109271,9
297,0.0,2.0,148.0,71.875,4.0,1.0,1.2527522189921,0.6828087629983202,12.0,2.0,71.46937486952369,9
298,0.0,2.0,149.0,36.625,3.0,1.0,2.121258728002431,0.7520124300062889,13.0,2.0,36.302938245004604,9
299,0.0,2.0,150.0,89.75,1.0,1.0,1.3174758599925553,0.635539577997406,14.0,2.0,89.5462061099038,9
300,1.0,3.0,1.0,51.0,12.0,1.0,3.005543082006625,0.6536979399970733,8.0,5.0,52.15212434002062,9
301,1.0,3.0,2.0,65.0,14.0,1.0,2.3619547029957175,0.7656605250085704,7.0,3.0,59.32767416460731,9
302,1.0,3.0,3.0,17.0,8.0,1.0,2.7883431980008027,0.6684318790066754,10.0,2.0,18.998725360190278,9
303,1.0,3.0,4.0,35.0,8.0,1.0,1.7901627480023308,0.5182359519967576,10.0,2.0,31.58062134108475,9
304,1.0,3.0,5.0,41.0,6.0,1.0,3.500456973997643,0.8047856940102065,11.0,3.0,43.53269081975356,9
305,1.0,3.0,6.0,54.0,8.0,0.0,1.7855885070021031,0.7540711089968681,0.0,2.0,72.08321460995742,9
306,1.0,3.0,7.0,55.0,12.0,0.0,4.2404403620021185,1.2893643900024472,0.0,4.0,45.6575570405413,9
307,1.0,3.0,8.0,55.0,22.0,1.0,2.353037951004808,0.7754446979961358,5.0,2.0,56.37015631151379,9
308,1.0,3.0,9.0,62.0,12.0,0.0,1.9779338759981329,0.9684048659983091,0.0,6.0,54.82749029027223,9
309,1.0,3.0,10.0,54.0,28.0,1.0,1.528598710996448,0.621226071001729,4.0,4.0,44.98160854160611,9
310,1.0,3.0,11.0,52.0,12.0,1.0,3.898610207004822,0.620520543991006,8.0,5.0,54.44419816222005,9
311,1.0,3.0,12.0,54.0,12.0,1.0,1.775626064001699,0.5939968599996064,8.0,5.0,56.29643037829236,9
312,1.0,3.0,13.0,36.0,14.0,1.0,4.427282385004219,1.2866359299951,7.0,4.0,33.056134017424384,9
313,1.0,3.0,14.0,51.0,14.0,1.0,2.8672630499931984,1.1212783829978434,7.0,6.0,55.29839756308623,9
314,1.0,3.0,15.0,56.0,12.0,1.0,1.446788569999626,1.1418334689951735,8.0,6.0,53.30893366385285,9
315,1.0,3.0,16.0,38.0,14.0,1.0,1.447407020998071,1.3818729930062545,7.0,4.0,37.53775208599964,9
316,1.0,3.0,17.0,62.0,14.0,1.0,3.7009012440103106,0.7854796749888919,7.0,6.0,64.03800262306036,9
317,1.0,3.0,18.0,84.0,2.0,1.0,3.426759599999059,1.2566029010049533,14.0,2.0,83.90559163255378,9
318,1.0,3.0,19.0,34.0,16.0,0.0,4.618044200993609,0.5875070600013714,0.0,3.0,43.67843974927633,9
319,1.0,3.0,20.0,56.0,14.0,0.0,3.3367172309954185,0.6404140180093236,0.0,4.0,46.37574398742258,9
320,1.0,3.0,21.0,60.0,18.0,0.0,1.8307034890021896,1.0532420779927634,0.0,3.0,45.930846888948906,9
321,1.0,3.0,22.0,47.0,16.0,1.0,3.436801652002032,0.5485914119926747,7.0,5.0,41.87653244961318,9
322,1.0,3.0,23.0,54.0,18.0,0.0,2.4758018300053664,0.7667691359965829,0.0,5.0,42.94048090383343,9
323,1.0,3.0,24.0,42.0,30.0,1.0,3.7055469100014307,1.635188657004619,3.0,6.0,41.731314265212944,9
324,1.0,3.0,25.0,30.0,48.0,0.0,3.3595101469982183,0.8536095980089158,0.0,5.0,56.90274348445422,9
325,1.0,3.0,26.0,51.0,18.0,1.0,3.145088477001991,0.6277939220017288,6.0,6.0,58.61418033893758,9
326,1.0,3.0,27.0,59.0,12.0,1.0,3.387627472009626,0.9381010999932187,8.0,4.0,60.832272649054495,9
327,1.0,3.0,28.0,49.0,14.0,0.0,3.0319433840049896,0.6814918900054181,0.0,4.0,37.29147529345764,9
328,1.0,3.0,29.0,34.0,22.0,1.0,2.6603854980057804,0.6456030550034484,5.0,4.0,36.940498131644766,9
329,1.0,3.0,30.0,53.0,20.0,1.0,2.527383581997128,0.668166157003725,6.0,4.0,54.01625771759649,9
330,1.0,3.0,31.0,15.0,6.0,1.0,4.693971993008745,0.7241874369938159,11.0,2.0,14.841763928206113,9
331,1.0,3.0,32.0,51.0,8.0,0.0,1.6356957530078944,0.5524675189953996,0.0,2.0,60.985346104272935,9
332,1.0,3.0,33.0,78.0,20.0,0.0,1.326275835002889,0.6386795949947555,0.0,6.0,46.71319830702593,9
333,1.0,3.0,34.0,58.0,16.0,1.0,2.107184510998195,1.0520937929977663,7.0,5.0,53.84014453587933,9
334,1.0,3.0,35.0,52.0,16.0,0.0,2.335232946992619,0.6862106449989369,0.0,4.0,34.979123195026105,9
335,1.0,3.0,36.0,37.0,20.0,1.0,3.5571438659972046,0.7471502160042292,6.0,6.0,39.93169001640632,9
336,1.0,3.0,37.0,68.0,12.0,0.0,3.795995687993127,0.7376601720025064,0.0,5.0,77.85822960321899,9
337,1.0,3.0,38.0,53.0,30.0,1.0,2.4163425869919593,0.8247377980005695,3.0,6.0,61.970346385543046,9
338,1.0,3.0,39.0,64.0,24.0,0.0,2.595759496995015,1.4416176820086548,0.0,5.0,50.63967104620953,9
339,1.0,3.0,40.0,65.0,14.0,0.0,4.0165055069956,0.788740547010093,0.0,3.0,72.78912445449588,9
340,1.0,3.0,41.0,41.0,14.0,1.0,3.3962759689893574,0.7270906229969114,7.0,3.0,39.59663555143627,9
341,1.0,3.0,42.0,53.0,26.0,1.0,3.262694549994194,0.6521452339948155,4.0,6.0,54.05958956319889,9
342,1.0,3.0,43.0,62.0,10.0,1.0,2.740502254993771,0.7705557139997836,9.0,2.0,66.58378347254438,9
343,1.0,3.0,44.0,57.0,30.0,1.0,2.4884934809961123,1.403881991005619,3.0,4.0,67.99219553162409,9
344,1.0,3.0,45.0,43.0,24.0,1.0,1.6294400870101526,0.5853327749937307,5.0,5.0,44.75840822671175,9
345,1.0,3.0,46.0,68.0,18.0,0.0,2.2936681610008236,0.7874235519993817,0.0,5.0,45.14608482646437,9
346,1.0,3.0,47.0,90.0,6.0,1.0,3.3122264789999463,0.5985666530032177,11.0,2.0,90.87908532501866,9
347,1.0,3.0,48.0,41.0,20.0,0.0,4.784291951000341,0.7345844170049531,0.0,5.0,51.64324342832832,9
348,1.0,3.0,49.0,58.0,26.0,1.0,1.6344738739862805,0.7694348369986983,4.0,5.0,65.26321635188478,9
349,1.0,3.0,50.0,41.0,30.0,1.0,2.3379579309985274,0.898504069991759,3.0,6.0,52.486956398280434,9
350,1.0,3.0,51.0,30.0,26.0,1.0,4.6036173419997795,1.4900121390091954,4.0,6.0,32.51461370722332,9
351,1.0,3.0,52.0,38.0,14.0,1.0,2.9470746709994273,0.8883831900020596,7.0,5.0,38.890950228235496,9
352,1.0,3.0,53.0,78.0,16.0,1.0,2.7691319239966106,0.741070991003653,7.0,4.0,75.33771517031582,9
353,1.0,3.0,54.0,58.0,20.0,1.0,3.9844384049938526,0.8048556190042291,6.0,3.0,50.40119902801239,9
354,1.0,3.0,55.0,60.0,20.0,1.0,1.6353832239983603,0.6886440950038377,6.0,4.0,67.22867994586872,9
355,1.0,3.0,56.0,46.0,16.0,1.0,4.186946725996677,0.7587012659932952,7.0,6.0,44.183058269844445,9
356,1.0,3.0,57.0,65.0,30.0,0.0,2.424689010003931,0.7810425820061937,0.0,6.0,44.04815559283451,9
357,1.0,3.0,58.0,44.0,12.0,1.0,3.0692295390035724,0.6899677809997229,8.0,6.0,48.07825906186375,9
358,1.0,3.0,59.0,47.0,12.0,1.0,3.748063941995497,0.8863395119988127,8.0,5.0,51.42593383456004,9
359,1.0,3.0,60.0,47.0,8.0,1.0,3.1098941340023885,0.7288170450046891,10.0,4.0,50.10064365539222,9
360,1.0,3.0,61.0,76.0,18.0,1.0,1.5882417710090522,0.6043441479996545,6.0,2.0,79.04531699009831,9
361,1.0,3.0,62.0,61.0,6.0,0.0,3.0302353959996253,0.9227453430066817,0.0,4.0,65.51229154734717,9
362,1.0,3.0,63.0,43.0,10.0,0.0,3.22818525499315,0.747523619007552,0.0,4.0,53.96076745688757,9
