,Num_block,Block_ID,Trial_ID,Resp_loc,Resp_conf,Correct,RT_resp,RT_conf,Wager,x,N,x_mean,Mouse_track,X,Sub_ID
45,1.0,1.0,46.0,50.0,10.0,1.0,9.686385180000798,0.614582761998463,9.0,,5.0,51.61379894420078,"[[ 65.875  65.875  65.875  65.875  65.875  65.875  65.875  65.875  65.875
   65.875  65.875  65.875  65.875  65.875  65.875  65.875  65.875  65.875
   65.875  65.875  65.875  65.875  65.875  65.875  65.875  65.875  66.
   64.625  58.     47.875  37.375  23.625  10.      9.      9.      9.
    9.      9.      9.      9.      9.      9.      9.      9.      9.
    9.      9.      9.      9.     18.25   80.375 100.    100.    100.
  100.    100.    100.    100.    100.     93.5    90.25   89.875  85.625
   85.625  85.375  77.125  74.     74.     74.     71.875  69.375  68.75
   68.75   67.25   62.25   56.375  56.5    56.5    56.5    56.5    56.5
   56.5    56.5    55.375  49.75   41.5    39.5    38.625  38.375  38.375
   38.5    40.75   43.125  49.125  49.625  49.625  49.625  49.625  49.625
   49.625  49.625  49.625  49.625  49.625  49.625  49.625  49.625  49.625
   49.625  49.625  49.625  49.625  49.625  49.625  49.625  49.625  49.625
   49.625  49.625  49.625  49.625  49.625  49.625  49.625  49.625]]",[[ 6.68665786 23.377277   48.76035373 83.57825455 95.66645157]],1
46,1.0,1.0,47.0,25.0,8.0,1.0,3.916283050999482,0.8289589359992533,10.0,,4.0,25.361133424039124,"[[63.375 63.375 63.375 63.375 63.375 63.25  63.25  63.25  63.25  63.25
  60.375 57.75  57.125 56.5   55.5   54.    53.5   53.25  53.125 53.125
  53.125 53.125 53.125 53.125 53.125 53.125 53.125 53.125 53.125 53.125
  53.125 52.5   48.75  46.625 43.    39.75  39.    39.    39.    39.
  39.    39.    39.    39.    39.    39.    39.    36.25  30.75  26.875
  25.    25.    25.    25.    25.    25.    25.    24.75  24.75  24.75
  24.75 ]]",[[ 7.16681791 20.01268659 21.98400055 52.28102864]],1
47,1.0,1.0,48.0,43.0,6.0,0.0,5.712798862001364,0.642167005000374,0.0,,4.0,47.840607773794005,"[[88.    88.    88.    88.    88.    88.    88.    88.    88.    84.75
  72.5   67.625 66.25  65.875 65.875 65.875 65.875 65.875 65.875 65.875
  65.875 65.875 65.875 65.875 65.75  65.375 64.625 62.5   59.25  57.875
  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.75
  57.625 57.5   57.5   57.5   57.5   57.5   57.5   57.5   57.5   57.5
  57.5   57.5   57.5   57.5   57.5   57.5   57.5   55.875 55.25  55.25
  55.25  55.25  55.25  55.25  55.25  55.25  55.25  55.25  48.25  43.75
  43.625 43.625 43.625 43.625 43.5   43.125 42.875 42.875 42.875 42.875
  42.875]]",[[29.59935023 33.21022751 49.29858087 79.25427248]],1
48,1.0,1.0,49.0,41.0,18.0,1.0,4.722272201001033,1.3905732389976038,6.0,,5.0,39.76761117694648,"[[ 3.     3.     3.     3.     3.     7.375  9.625  9.625 13.625 33.125
  33.625 34.75  40.125 56.75  62.75  62.    62.    62.    62.    62.
  62.    62.    61.875 61.875 61.5   61.5   60.625 60.625 60.625 60.625
  60.625 60.625 60.625 60.625 60.625 60.625 60.625 60.625 60.625 60.625
  60.625 60.625 60.625 60.625 60.625 60.625 60.625 56.    37.625 37.625
  37.625 37.625 37.625 37.625 37.625 37.625 39.625 41.25  41.25  41.25
  41.25  41.25 ]]",[[20.18938446 20.92484411 26.76601262 49.91300885 81.04480585]],1
49,1.0,1.0,50.0,47.0,8.0,1.0,9.63384449699879,0.7769455309971818,10.0,,3.0,45.40311822994954,"[[95.875 95.875 95.875 95.875 95.875 95.875 95.875 95.875 91.375 80.5
  74.375 22.25  12.375 12.375 12.375 12.375 12.375 13.5   46.375 56.625
  56.625 56.625 56.625 56.375 56.375 56.375 56.375 56.375 56.375 56.375
  56.375 56.375 56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25
  56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25
  56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25
  56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25
  56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25
  56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25
  56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25  56.25  57.25
  57.875 57.875 57.875 58.    58.125 58.125 58.125 58.125 58.125 58.125
  58.125 58.125 58.125 58.125 58.125 58.125 58.25  58.25  57.625 56.875
  56.375 56.    55.875 55.25  55.125 55.    54.125 53.875 53.875 53.625
  53.5   53.375 53.375 53.125 52.625 52.5   52.25  52.25  52.25  51.875
  51.875 51.875 51.875 51.375 51.25  50.625 50.375 50.375 50.375 50.375
  49.875 49.625 49.625 49.625 49.625 49.625 49.25  49.    48.125 48.
  47.25  47.125 47.125 47.125 47.125 47.125]]",[[34.16675608 49.59714606 52.44545255]],1
50,1.0,1.0,51.0,66.0,4.0,1.0,7.521550270001171,1.0434096329991007,12.0,,3.0,65.51822937536647,"[[96.    96.    96.    96.    96.    96.    96.    87.875 41.75  39.875
  40.75  41.5   41.625 42.25  43.125 45.625 54.375 59.    59.    59.
  59.    59.    59.    59.    59.125 59.125 59.125 59.125 59.125 59.125
  59.125 59.125 59.125 59.125 59.125 59.125 59.125 59.125 59.125 59.125
  59.125 59.125 59.125 59.125 57.75  54.25  54.25  54.375 54.5   54.625
  54.875 55.    55.    55.    55.    55.    55.    55.    55.    55.
  55.    55.    55.    55.    55.    55.    55.    55.    55.    55.
  55.    55.    55.    55.    55.    55.    55.    55.    55.    55.
  55.    55.    55.    55.    55.    55.    56.625 56.75  56.75  56.75
  56.75  56.75  56.75  56.75  56.75  60.    61.625 61.625 61.875 64.
  71.5   71.5   71.5   71.5   71.5   71.5   71.375 70.875 70.5   69.875
  69.    68.25  67.75  67.5   67.125 67.125 66.75  66.25  65.875 65.875
  65.875 65.875 65.875 65.875 65.875 65.875]]",[[39.80702656 64.82366147 91.92400009]],1
51,1.0,1.0,52.0,60.0,20.0,1.0,8.655692360996909,0.7542635269965103,6.0,,6.0,60.85827040457906,"[[ 1.375  1.375  1.375  1.375  1.375  1.375  6.25   9.75  15.125 22.
  22.125 22.125 22.125 22.125 22.125 22.125 22.125 22.75  52.    65.625
  69.25  75.    83.125 82.25  77.625 69.125 63.625 63.125 62.375 61.75
  58.875 58.5   57.125 54.875 54.    52.125 50.375 50.375 50.375 50.375
  50.375 50.375 50.375 50.375 50.375 50.375 50.375 50.375 50.375 50.375
  50.375 62.75  69.875 69.875 69.875 69.875 69.875 69.75  66.625 47.25
  47.125 47.125 47.625 48.625 49.875 53.    53.25  54.875 55.    55.25
  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.75
  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.75
  57.75  57.75  57.75  58.375 59.75  59.75  59.75  59.75  59.75  59.75
  59.75 ]]",[[ 7.55745471 52.2175106  62.01781494 64.0844229  85.07206402 94.20035526]],1
52,1.0,1.0,53.0,70.0,12.0,1.0,8.27624008100247,0.6523075349978171,8.0,,6.0,68.90295803186496,"[[33.5   33.5   33.5   33.5   33.5   33.5   33.5   33.5   33.5   37.
  41.375 41.25  41.25  41.25  41.25  42.    41.875 41.625 41.625 41.625
  41.625 41.625 41.625 41.625 41.625 41.625 41.625 41.625 41.625 41.625
  41.625 41.625 41.625 41.625 41.625 41.625 41.625 41.625 41.625 41.625
  41.625 41.625 41.625 41.625 41.625 41.625 41.625 41.625 41.625 41.625
  41.625 41.625 42.    42.    42.    42.    42.    42.    42.    42.
  42.    42.    44.    45.75  47.375 49.375 49.375 52.375 62.125 62.125
  62.125 62.125 62.125 62.125 64.125 64.125 64.75  66.    66.    68.75
  69.    69.5   69.625 69.875 70.25  70.25  70.25  70.25  70.25 ]]",[[40.70091022 50.10781332 63.73808735 81.99606993 86.81663744 90.05822993]],1
53,1.0,1.0,54.0,56.0,12.0,0.0,1.935672808001982,0.7624543429992627,0.0,,6.0,65.18351069708045,"[[83.125 83.125 83.125 83.125 83.125 83.125 83.125 83.125 78.125 75.5
  71.25  65.75  65.25  64.125 62.125 61.875 59.625 56.25  56.25  56.25
  56.25  56.25 ]]",[[14.22554445 62.44037892 66.30562053 72.95623213 82.15321169 93.02007647]],1
54,1.0,1.0,55.0,35.0,14.0,1.0,6.231850348998705,0.6486759090003034,7.0,,5.0,30.77870843916303,"[[36.75  36.75  36.75  36.75  36.75  36.75  36.75  36.75  36.75  36.75
  41.875 43.125 43.5   45.875 46.125 47.875 48.625 48.625 48.625 48.625
  48.625 48.625 48.625 48.625 48.625 48.625 48.625 48.625 48.625 48.625
  48.625 48.625 48.625 48.625 48.625 48.625 48.625 48.625 48.625 48.625
  48.625 48.625 48.625 48.625 48.625 48.625 48.625 48.625 48.625 48.625
  48.625 48.625 48.625 48.625 48.625 48.625 48.625 48.625 48.625 48.625
  54.875 63.625 63.375 63.375 57.5   47.75  42.125 41.75  39.625 39.25
  39.25  39.25  39.25  39.25  39.25  38.625 37.5   35.25  34.875 34.875]]",[[ 4.33865909  6.85500725 24.43183312 48.4828329  69.78520983]],1
55,1.0,1.0,56.0,54.0,14.0,1.0,6.127401448000455,0.5701074009994045,7.0,,5.0,57.9194797815277,"[[73.125 73.125 73.125 73.125 73.125 73.125 73.125 73.125 73.125 73.125
  73.125 73.25  75.25  75.75  73.25  69.625 69.625 69.5   69.125 69.
  64.5   56.75  56.625 56.625 56.5   56.625 56.75  56.75  56.75  56.75
  56.75  56.75  56.75  56.75  56.75  56.75  55.375 55.375 55.375 55.375
  55.375 56.625 57.5   57.75  57.75  57.75  57.75  57.75  57.75  57.75
  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.75
  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.75
  57.75  56.125 53.875 53.875 53.875 53.875 54.5   54.5   54.5  ]]",[[17.25407516 29.90408475 48.94994436 94.03563886 99.45365577]],1
56,1.0,1.0,57.0,43.0,8.0,1.0,6.107536424002319,0.5946651500016742,10.0,,5.0,45.146426146833754,"[[89.875 89.875 89.875 89.875 89.875 89.875 89.875 89.875 73.625 69.875
  60.625 60.25  60.25  60.25  60.25  60.    46.25  41.125 41.125 41.125
  41.125 41.125 42.75  43.75  47.    47.5   47.5   47.5   47.5   49.625
  50.875 50.875 50.875 50.875 50.75  50.75  50.75  50.75  50.75  50.75
  50.75  50.75  50.75  50.75  50.75  50.75  50.75  50.75  50.75  50.75
  50.75  50.75  50.75  50.75  50.75  50.75  50.75  50.75  50.75  50.75
  50.75  50.75  50.75  50.75  50.75  50.75  50.75  47.125 46.    46.
  46.    45.125 43.5   43.125 43.125 43.125]]",[[18.99124746 23.10392514 32.96565876 72.54125158 78.13004779]],1
57,1.0,1.0,58.0,40.0,12.0,1.0,5.706024653001805,0.6528749830031302,8.0,,3.0,39.48721221094966,"[[36.625 36.625 36.625 36.625 36.625 37.75  42.75  43.    44.    45.625
  46.    46.    46.    46.    46.    46.    46.    46.    46.    46.375
  47.375 53.875 58.375 58.75  61.75  65.75  65.75  65.75  66.    66.
  66.    66.    66.    66.    66.    66.    66.    66.    66.    66.
  66.    66.    66.    65.    63.875 63.5   63.5   63.5   63.5   63.5
  63.5   63.5   63.5   63.5   63.    62.75  62.75  62.75  62.75  62.75
  62.75  62.75  62.625 61.875 60.75  60.25  60.125 59.875 59.625 59.5
  59.25  58.5   55.875 51.    39.5   35.    35.    34.875 34.875 34.875
  35.125 35.875 36.125 36.5   36.5   36.75  37.    37.    37.125 37.125
  37.25  39.125 39.125 39.125 39.5   39.625 39.625]]",[[ 4.82073186 15.34480034 98.29610443]],1
58,1.0,1.0,59.0,33.0,16.0,1.0,8.877450407999277,0.7839277509992826,7.0,,6.0,38.46093197119894,"[[63.875 63.875 63.875 63.875 63.875 63.875 63.875 63.875 63.875 62.5
  60.75  57.25  50.25  49.75  49.5   49.5   49.5   49.5   49.5   49.
  48.875 48.875 48.875 48.875 48.875 48.875 48.875 48.875 48.875 48.875
  48.875 48.875 48.875 48.875 48.875 48.875 47.875 47.75  47.75  47.75
  47.75  46.375 46.25  46.25  46.25  46.25  46.25  46.25  46.25  46.25
  46.25  46.25  46.25  46.25  46.25  46.25  46.25  46.25  46.25  46.25
  46.25  46.25  46.25  46.25  46.25  46.25  46.25  46.25  46.25  46.25
  46.25  46.25  46.25  46.25  46.25  46.25  46.25  46.25  46.25  46.25
  44.75  44.75  43.25  41.375 40.125 38.125 37.125 34.5   33.5   33.375
  33.375 33.375 33.375 33.375 33.375 33.375]]",[[13.59387945 36.90406498 38.26450524 39.13004941 45.63222783 57.24086492]],1
59,1.0,1.0,60.0,36.0,6.0,0.0,8.58776309500172,0.6242621630008216,0.0,,3.0,32.53395936209103,"[[10.625 10.625 10.625 10.625 10.625 10.625 10.625 10.625 10.625 17.75
  51.625 56.625 56.625 56.625 56.625 56.625 56.875 56.875 57.75  57.75
  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.75  57.25
  56.875 56.5   56.    55.875 55.875 55.875 55.875 55.875 55.875 55.875
  55.875 55.875 55.875 55.875 55.875 55.875 55.875 55.875 55.875 55.875
  55.875 55.875 55.875 55.875 55.875 55.875 55.875 55.75  55.75  55.75
  55.75  55.75  55.75  55.75  55.75  55.75  55.75  55.75  55.75  55.75
  55.75  55.75  55.75  55.75  55.75  55.75  55.25  55.125 54.625 54.125
  53.625 53.375 53.375 53.375 53.375 53.375 53.375 53.375 53.375 53.375
  53.375 53.375 53.375 53.375 53.375 53.25  51.    47.5   47.    43.
  41.125 41.125 40.625 39.875 39.5   37.5   36.75  36.25  35.25  34.25
  33.5   32.25  31.125 31.125 31.125 31.125 31.125 31.125 31.125 31.125
  31.125 31.25  31.625 31.875 32.    32.125 32.125 32.125 32.75  33.
  33.    33.    33.375 33.375 33.375 33.75  34.    34.    34.25  36.
  36.    36.    36.    36.   ]]",[[18.7381963  20.93817569 57.9255061 ]],1
60,1.0,1.0,61.0,48.0,0.0,1.0,9.12827542499872,0.5830091939969861,15.0,,2.0,48.011673769357664,"[[31.    31.    31.    31.    31.    31.    31.    31.    31.    31.
  31.    44.375 61.375 61.75  61.75  61.75  61.75  61.75  61.875 61.875
  61.875 61.625 59.125 58.125 57.5   56.625 55.875 54.25  53.625 53.375
  51.625 50.    49.875 49.875 49.875 49.875 49.875 49.875 49.875 50.125
  50.25  50.5   51.375 51.875 52.    52.    52.    52.    52.    52.
  52.    52.    52.    52.    52.    52.    52.    52.    52.    52.
  52.    52.    52.    52.    52.    52.    52.    52.    52.    52.
  52.    52.    52.    52.    52.    52.    52.    52.    52.    52.
  52.    52.    52.    52.    52.    52.    52.    52.    52.    52.
  52.    52.    52.    52.    52.    52.    56.25  56.625 56.625 56.75
  58.375 60.    60.625 62.    64.125 64.875 69.625 69.75  69.75  69.75
  70.    70.125 70.125 70.    68.875 67.5   63.625 62.5   62.    61.5
  61.25  60.875 60.875 60.75  60.625 60.625 60.625 60.625 60.625 59.125
  53.25  46.875 45.875 44.5   44.25  44.25  44.25  44.25  44.25  44.25
  44.25  44.5   44.875 44.875 44.875 44.875 45.    45.375 45.625 45.875
  46.    46.25  46.25  46.875 47.75  47.75  47.75  47.75  47.75  47.75
  47.75  47.75  47.75 ]]",[[10.01527333 86.00807421]],1
61,1.0,1.0,62.0,47.0,6.0,1.0,11.723377843998605,0.5326907290000236,11.0,,6.0,45.66456617601984,"[[73.25  73.25  73.25  73.25  73.25  73.25  73.25  73.25  69.    55.
  54.375 53.25  53.125 47.625 43.25  43.25  43.25  43.25  43.25  43.25
  43.25  43.25  43.25  43.25  43.25  42.625 42.125 41.875 41.5   39.5
  38.5   38.375 38.25  38.25  38.25  38.25  38.25  38.25  38.25  38.25
  38.25  38.25  38.25  38.25  38.25  38.25  38.25  38.25  38.25  38.25
  38.25  38.25  38.25  38.25  38.25  38.25  38.25  38.25  38.25  38.25
  38.25  38.25  38.25  38.25  38.25  38.25  38.25  38.25  38.25  38.25
  38.25  38.25  38.25  38.25  38.25  38.25  38.25  38.25  38.25  38.25
  38.25  38.25  38.25  38.25  38.25  38.25  38.25  38.25  38.25  38.25
  38.25  38.25  42.125 42.25  42.875 43.375 43.375 43.375 43.625 46.75
  46.75  48.5   48.625 48.625 49.875 50.625 50.625 50.625 50.625 51.375
  52.75  52.75  52.75  52.625 52.    51.125 50.375 50.375 50.    49.75
  49.625 49.375 49.375 48.    47.25  47.25  47.25  47.25  47.25 ]]",[[15.83251561 25.13885092 35.02016503 54.63105972 57.81348625 85.55131953]],1
62,1.0,1.0,63.0,38.0,28.0,1.0,3.7155948959989473,0.42043750500306487,4.0,,6.0,37.94836744144624,"[[ 5.875  5.875  5.875  5.875  5.875  7.125 16.5   45.5   46.625 56.25
  57.125 57.125 57.125 57.125 57.125 57.125 56.75  56.25  55.25  54.75
  54.75  54.75  54.75  54.75  54.75  54.75  54.75  54.    49.5   49.5
  49.125 47.    44.    43.5   43.25  37.875 37.875 37.875 37.875]]",[[ 1.51635834  7.10297431 21.2934012  40.28350454 67.74925365 89.74471261]],1
63,1.0,1.0,64.0,47.0,8.0,0.0,13.34743442800027,0.7042478570001549,0.0,,3.0,37.34295818514804,"[[21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 27.125 44.25
  47.25  47.25  47.25  47.25  47.25  47.25  47.25  47.25  47.25  47.25
  47.25  47.25  47.25  47.25  47.25  47.25  47.25  47.5   48.375 49.875
  51.5   52.25  52.25  52.75  55.625 61.625 65.125 65.375 65.875 67.625
  68.5   68.5   68.5   68.5   68.5   67.375 67.    66.5   66.25  64.625
  64.5   64.125 63.125 62.375 62.375 62.375 62.    61.625 60.75  60.75
  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75
  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75
  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75
  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75
  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75
  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75
  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75
  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75
  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75
  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75
  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75
  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75  60.75
  60.75  60.125 59.125 59.125 59.125 57.125 56.875 56.875 56.875 56.75
  56.75  56.75  56.75  56.75  56.75  56.75  56.75  56.75  56.75  55.625
  52.875 52.625 52.625 52.5   52.5   52.5   52.25  51.75  51.625 51.375
  51.25  51.25  50.75  50.125 49.625 47.375 46.875 46.875 46.875 46.875
  46.875]]",[[12.15343357 16.16013953 83.71530146]],1
64,1.0,1.0,65.0,38.0,22.0,1.0,6.144265186001576,1.0930217169989191,5.0,,3.0,46.44025373616819,"[[24.5   24.5   24.5   24.5   24.5   24.5   24.5   24.5   24.5   24.5
  24.5   24.5   24.5   24.5   24.5   24.5   24.5   24.5   24.5   24.5
  24.5   24.5   24.5   24.5   24.5   24.5   24.5   24.5   24.5   24.5
  24.5   24.5   24.5   24.5   24.5   24.5   24.5   24.5   24.5   24.5
  24.5   24.5   24.5   24.5   24.5   24.5   24.5   24.5   24.5   24.5
  24.5   24.5   24.5   24.5   24.5   24.5   24.5   25.125 40.5   54.125
  56.375 56.375 56.375 55.5   53.375 45.75  44.    44.    44.    44.
  44.    44.    44.    44.    44.    42.625 41.5   41.375 41.375 41.375
  41.375 41.375 41.25  41.125 40.875 40.75  40.5   40.25  40.25  40.125
  39.75  38.125 36.75  36.75  36.75  36.75  36.75  37.875 37.875 37.875
  37.875 38.   ]]",[[ 3.2339799  48.32937063 87.75741068]],1
65,1.0,1.0,66.0,50.0,8.0,1.0,11.171949626997957,0.534855437999795,10.0,,3.0,47.215989611084176,"[[ 97.875  97.875  97.875  97.875  97.875  97.875  98.375 100.    100.
   58.625  16.5    15.25   13.75   13.5    13.5    13.5    13.5    13.5
   13.5    13.875  19.25   24.     39.625  44.5    44.5    44.5    44.5
   44.5    44.5    44.5    44.5    44.625  44.625  44.625  44.625  44.625
   44.625  44.625  44.625  44.625  44.625  44.625  44.625  52.5    59.125
   59.125  59.125  57.375  54.125  50.375  49.75   49.75   49.75   49.75
   49.75   49.75   49.875  50.125  50.5    51.25   51.375  51.375  51.375
   51.375  51.375  51.375  51.375  51.375  51.375  51.25   51.25   51.25
   51.25   51.25   51.25   51.25   51.25   51.25   51.25   51.25   51.25
   51.25   51.25   51.25   51.25   51.25   51.25   51.25   51.25   51.25
   52.5    54.125  54.25   55.75   56.75   56.75   56.75   56.75   56.75
   56.75   56.75   56.75   56.75   56.75   56.75   56.75   56.75   56.75
   56.75   56.75   56.25   55.75   55.75   55.75   55.75   55.75   55.75
   55.75   55.75   53.75   47.875  47.75   47.75   47.75   47.75   47.75
   47.75   47.75   47.625  39.25   39.125  39.375  39.625  39.875  40.375
   40.75   42.     42.5    42.5    43.     43.5    43.5    46.     46.375
   46.375  46.75   46.75   46.75   46.75   46.75   46.75   46.75   46.75
   46.75   46.75   50.625  52.625  52.625  52.625  52.625  52.375  52.25
   51.875  51.625  51.625  51.625  51.125  51.125  51.125  51.125  50.875
   50.75   50.     50.     50.     50.     50.     50.     50.   ]]",[[28.78927887 32.06018897 80.79850099]],1
66,1.0,1.0,67.0,42.0,12.0,0.0,7.311317158000747,1.5239419879981142,0.0,,5.0,48.77658758453877,"[[61.875 61.875 61.875 61.875 61.5   61.375 61.    59.75  56.25  52.875
  52.875 52.875 52.875 52.875 52.875 52.875 52.875 52.875 52.875 53.25
  53.75  54.125 54.125 54.125 53.875 53.875 53.875 53.875 53.875 53.875
  53.875 53.875 53.375 53.375 53.375 53.375 53.375 53.    52.625 52.625
  52.625 52.625 52.625 52.625 52.625 52.625 52.625 52.625 52.625 52.625
  52.625 52.625 52.625 52.625 52.625 52.625 52.625 52.25  51.5   51.5
  51.5   51.5   51.5   51.5   51.5   51.5   51.5   51.5   51.5   51.5
  51.5   51.5   51.5   51.5   51.5   44.5   43.    42.75  42.5   42.5
  42.5   42.5   42.5   42.5   42.5   42.25  42.25  42.25  42.25 ]]",[[16.84922403 34.2821455  38.91623533 56.23904292 97.59629014]],1
67,1.0,1.0,68.0,56.0,6.0,0.0,7.642035048000253,0.9990436379994208,0.0,,2.0,60.79917279955778,"[[39.5   39.5   39.5   39.5   39.5   39.5   39.5   39.5   39.625 43.5
  50.875 51.375 51.375 51.25  51.125 51.125 51.125 52.125 53.75  54.375
  55.    55.    55.    55.    55.    55.    55.    55.    55.    54.75
  53.875 53.875 53.875 53.875 53.875 53.875 53.875 53.875 53.875 53.875
  53.875 53.875 53.875 53.875 53.875 53.875 53.875 53.875 53.875 53.875
  53.875 53.875 53.875 53.875 53.875 53.875 53.875 53.875 53.875 53.875
  53.875 53.875 53.875 53.875 53.875 53.875 53.875 53.875 53.875 53.875
  53.875 53.875 53.875 53.875 53.875 53.875 53.875 53.875 53.875 53.875
  53.875 53.875 53.875 56.    56.125 56.125 56.125 56.125 56.125 56.125
  56.125 56.125 56.125 56.125 56.125 56.125 56.125 56.125 56.125 56.125
  56.125 56.125 56.125 56.125 56.125 56.125 56.125 56.125 56.125 56.125
  56.125 56.125 56.125 56.125 56.125 56.125 56.125 56.125 56.125 56.125
  56.125 56.125 56.125 56.125 56.125 56.125 56.125 56.125 56.125 56.125
  56.125 56.125 56.125 56.125 56.125]]",[[48.27459458 73.32375102]],1
68,1.0,1.0,69.0,35.0,2.0,0.0,13.843036523998308,0.7523180019998108,0.0,,2.0,33.597348395368435,"[[97.625 97.625 97.625 97.625 97.625 97.75  96.125 85.375 85.    85.
  84.875 83.75  82.625 80.    75.625 75.25  76.125 76.125 76.125 76.125
  76.125 76.125 76.125 76.125 76.125 76.125 76.125 75.25  74.75  73.125
  69.5   66.125 65.125 64.875 64.    60.625 59.5   59.375 59.    59.
  59.    59.    59.    57.875 52.75  51.25  51.125 49.75  37.5   37.375
  37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375
  37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375
  37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375
  37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375
  37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375
  37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375
  37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375
  37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375
  37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375
  37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375
  37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375
  37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375
  37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375
  37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375
  37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375 37.375
  37.375 37.375 38.625 48.125 50.625 50.75  50.75  50.125 49.375 40.875
  40.75  40.75  40.5   40.5   40.375 40.125 39.75  39.125 38.125 37.875
  37.875 37.5   36.75  36.75  36.5   36.25  35.625 35.625 35.625 35.625
  35.5   35.5   35.5   35.5   35.5   35.5   35.5   35.5   35.5   35.5
  35.5   35.5   35.5   35.375 35.25  35.25  35.25  35.25  35.25 ]]",[[ 9.38091479 57.813782  ]],1
